Denizli(Sarayköy/Sarayköy Bel.)-1690|31047.0|
Denizli(Serinhisar/Serinhisar Bel.)-1691|14591.0|
Denizli(Tavas/Tavas Bel.)-1692|41447.0|
Diyarbakır(Bağlar/Bağlar Bel.)-1814|394338.0|
Diyarbakır(Bismil/Bismil Bel.)-1794|119972.0|
Diyarbakır(Çermik/Çermik Bel.)-1792|49900.0|
Diyarbakır(Çınar/Çınar Bel.)-1799|78351.0|
Diyarbakır(Çüngüş/Çüngüş Bel.)-1798|10771.0|
Diyarbakır(Dicle/Dicle Bel.)-1793|38533.0|
Diyarbakır(Eğil/Eğil Bel.)-1796|23712.0|
Diyarbakır(Ergani/Ergani Bel.)-1795|137492.0|
Diyarbakır(Hani/Hani Bel.)-1800|32777.0|
Diyarbakır(Hazro/Hazro Bel.)-1790|17772.0|
Diyarbakır(Kayapınar/Kayapınar Bel.)-1815|425143.0|
Diyarbakır(Kocaköy/Kocaköy Bel.)-1789|15537.0|
Diyarbakır(Kulp/Kulp Bel.)-1788|37576.0|
Diyarbakır(Lice/Lice Bel.)-1797|26168.0|
Diyarbakır(Silvan/Silvan Bel.)-1791|87707.0|
